ID,NAME,SHIRT_NAME,GK  0,CWP  2,CBT  3,SB  4,DMF  5,WB  6,CMF  7,SMF  8,AMF  9,WF 10,SS  11,CF  12,REGISTERED POSITION,HEIGHT,STRONG FOOT,FAVOURED SIDE,WEAK FOOT ACCURACY,WEAK FOOT FREQUENCY,ATTACK,DEFENSE,BALANCE,STAMINA,TOP SPEED,ACCELERATION,RESPONSE,AGILITY,DRIBBLE ACCURACY,DRIBBLE SPEED,SHORT PASS ACCURACY,SHORT PASS SPEED,LONG PASS ACCURACY,LONG PASS SPEED,SHOT ACCURACY,SHOT POWER,SHOT TECHNIQUE,FREE KICK ACCURACY,SWERVE,HEADING,JUMP,TECHNIQUE,AGGRESSION,MENTALITY,GOAL KEEPING,TEAM WORK,CONSISTENCY,CONDITION / FITNESS,DRIBBLING,TACTIAL DRIBBLE,POSITIONING,REACTION,PLAYMAKING,PASSING,SCORING,1-1 SCORING,POST PLAYER,LINES,MIDDLE SHOOTING,SIDE,CENTRE,PENALTIES,1-TOUCH PASS,OUTSIDE,MARKING,SLIDING,COVERING,D-LINE CONTROL,PENALTY STOPPER,1-ON-1 STOPPER,LONG THROW,INJURY TOLERANCE,DRIBBLE STYLE,FREE KICK STYLE,PK STYLE,DROP KICK STYLE,AGE,WEIGHT,NATIONALITY,SKIN COLOR,FACE TYPE,PRESET FACE NUMBER,HEAD WIDTH,NECK LENGTH,NECK WIDTH,SHOULDER HEIGHT,SHOULDER WIDTH,CHEST MEASUREMENT,WAIST CIRCUMFERENCE,ARM CIRCUMFERENCE,LEG CIRCUMFERENCE,CALF CIRCUMFERENCE,LEG LENGTH,WRISTBAND,WRISTBAND COLOR,INTERNATIONAL NUMBER,CLASSIC NUMBER,CLUB TEAM,CLUB NUMBER
2735,Vreven,V R E V E N,0,0,0,1,0,0,0,0,0,0,0,0,4,180,R,R,5,5,64,68,85,84,75,70,76,72,71,76,68,76,70,74,54,80,60,47,53,76,80,68,70,75,50,70,4,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,A,1,1,1,1,33,84,Belgium,1,0,1,0,0,0,0,0,0,0,0,0,0,0,N,None,0,0,Bayer 04 Leverkusen,2
2736,Loumpoutis,L U B U T I S,0,0,0,1,0,1,0,0,0,0,0,0,4,179,L,B,4,4,68,66,72,80,77,75,67,74,73,74,72,75,79,70,63,77,62,75,77,68,75,78,70,69,50,72,4,5,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,A,1,1,1,1,27,76,Greece,1,0,1,-2,0,0,0,0,0,0,0,0,0,0,N,None,0,0,Bayer 04 Leverkusen,5
2737,Kolk,K  O  L  K,0,0,0,0,0,0,1,1,0,0,0,0,7,180,R,L,5,5,69,36,75,80,77,76,70,72,74,73,66,65,68,66,68,74,69,52,62,69,73,72,72,69,50,59,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,A,1,1,1,1,25,72,Netherlands,1,0,1,4,0,0,0,0,0,0,0,0,0,0,N,None,0,0,Bayer 04 Leverkusen,11
2738,Bodde,B  O  D  D  E,0,0,0,0,1,0,1,1,0,0,0,0,7,179,R,R,5,5,63,65,78,79,74,74,70,72,73,69,74,66,80,70,65,75,60,75,77,65,74,75,63,68,50,70,4,6,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,A,1,1,1,1,24,79,Netherlands,1,0,1,0,0,0,0,0,0,0,0,0,0,0,N,None,0,0,Bayer 04 Leverkusen,6
2739,Delorge,D E L O R G E,0,0,0,1,0,0,0,1,0,0,0,0,8,178,R,R,5,5,72,63,72,81,77,76,75,73,74,73,72,68,71,70,66,76,63,61,64,67,75,73,67,69,50,73,5,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,A,1,1,1,1,27,72,Belgium,1,0,1,3,0,0,0,0,0,0,0,0,0,0,N,None,0,0,Bayer 04 Leverkusen,7
2740,Tininho,T I N I N H O,0,0,0,1,0,0,1,1,1,1,0,0,8,182,L,L,4,4,74,58,82,74,75,70,68,66,76,65,80,76,76,78,70,87,72,70,78,70,65,80,73,68,50,74,4,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,A,1,2,1,1,29,77,Brazil,3,0,1,-4,0,0,1,1,0,0,0,-1,-2,2,N,None,0,0,Bayer 04 Leverkusen,8
2741,Håkansson,HAKANSSON,0,0,0,0,0,0,1,0,0,0,0,1,12,175,R,B,5,5,76,43,72,79,80,83,82,80,74,78,69,72,67,66,80,76,78,74,70,77,74,76,81,75,50,68,4,4,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,A,1,1,1,1,26,76,Denmark,1,0,1,0,0,0,0,0,0,0,0,0,0,0,N,None,0,0,Bayer 04 Leverkusen,10
2742,Mols,M  O  L  S,0,0,0,0,0,0,0,0,0,1,0,1,12,177,R,R,5,5,81,46,80,84,78,77,82,74,77,76,77,73,76,70,82,80,81,63,64,75,74,82,85,72,50,83,6,5,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,A,1,1,1,1,35,81,Netherlands,1,0,1,-3,0,0,0,0,0,0,0,0,0,0,N,None,0,0,Bayer 04 Leverkusen,9
2743,Wagenaar,WAGENAAR,1,0,0,0,0,0,0,0,0,0,0,0,0,187,L,B,4,4,30,74,86,62,64,66,81,62,46,44,49,50,54,65,37,81,40,40,39,43,75,47,57,70,79,65,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,A,1,1,1,1,21,98,Canada,1,0,1,0,0,0,0,0,0,0,0,0,0,0,N,None,0,0,Bayer 04 Leverkusen,18
2744,Zwinkels,ZWINKELS,1,0,0,0,0,0,0,0,0,0,0,0,0,186,R,B,4,4,30,70,80,60,65,66,81,66,49,50,50,49,55,59,40,77,43,42,40,45,77,50,62,67,76,65,3,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,A,1,1,1,1,23,80,Netherlands,1,0,1,2,0,0,0,0,0,0,0,0,0,0,N,None,0,0,Bayer 04 Leverkusen,24
2745,Kum,K    U    M,0,0,1,0,0,0,0,0,0,0,0,0,3,182,R,B,5,5,45,69,80,76,72,70,70,69,65,60,66,65,68,67,54,76,55,51,50,74,74,66,56,66,50,63,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,A,1,1,1,1,21,70,Netherlands,1,0,1,-7,0,0,0,0,0,0,0,0,0,0,N,None,0,0,Bayer 04 Leverkusen,15
2746,El Moussaoui,EL MOUSSAOUI,0,0,1,0,0,0,0,0,0,0,0,0,3,178,R,B,5,5,48,68,80,75,74,72,71,71,64,65,64,63,66,65,55,75,58,55,55,72,76,64,55,65,50,60,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,A,1,1,1,1,20,74,Netherlands,3,0,1,-2,0,0,0,0,0,0,0,0,0,0,N,None,0,0,Bayer 04 Leverkusen,28
2747,Rijaard,R I J A A R D,0,0,0,1,0,0,0,0,0,0,0,0,4,182,R,R,5,5,62,64,81,81,77,74,66,71,70,74,65,67,66,65,55,75,60,52,58,65,70,66,60,63,50,60,3,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,B,1,1,1,1,29,82,Netherlands,1,0,1,0,0,0,0,0,0,0,0,0,0,0,N,None,0,0,Bayer 04 Leverkusen,21
2748,Bakkati,B A K K A T I,0,0,0,1,0,0,0,0,0,0,0,0,4,172,R,R,5,5,71,66,70,83,75,81,76,82,72,77,70,68,68,75,68,83,64,63,77,70,78,76,73,70,50,67,5,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,A,1,1,1,1,24,74,Netherlands,3,0,1,-5,0,0,0,0,0,0,0,0,0,0,N,None,0,0,Bayer 04 Leverkusen,23
2749,Riedewald,RIEDEWALD,0,0,0,1,0,0,0,0,0,0,0,0,4,183,R,R,4,4,60,62,70,77,76,73,65,72,69,70,68,66,65,66,55,74,60,55,65,65,73,70,63,65,50,65,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,A,1,1,1,1,19,79,Netherlands,4,0,1,-1,0,0,0,0,0,0,0,0,0,0,N,None,0,0,Bayer 04 Leverkusen,25
2750,Rankovic,RANKOVIC,0,0,0,1,1,0,1,1,0,0,0,0,7,173,R,R,5,5,68,68,80,85,73,77,72,76,71,71,70,69,70,72,66,73,66,50,50,68,75,73,60,74,50,72,6,5,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,A,1,1,1,1,28,75,Serbia and Montenegro,1,0,1,0,0,0,0,0,0,0,0,0,0,0,N,None,0,0,Bayer 04 Leverkusen,27
2751,Schwiebbe,SCHWIEBBE,0,0,0,0,0,0,1,0,0,0,0,0,7,180,L,B,4,4,62,60,72,77,74,74,72,73,74,72,73,70,73,70,57,76,58,60,64,63,72,72,64,65,50,66,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,A,1,1,1,1,20,72,Netherlands,1,0,1,0,0,0,0,0,0,0,0,0,0,0,N,None,0,0,Bayer 04 Leverkusen,26
2752,Verhoek,V E R H O E K,0,0,0,0,0,0,0,0,0,1,0,0,10,188,R,B,5,5,69,37,80,75,76,70,69,72,75,72,66,64,67,66,68,76,69,60,63,62,74,76,72,59,50,67,3,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,A,1,1,1,1,20,80,Netherlands,1,0,1,0,0,0,0,0,0,0,0,0,0,0,N,None,0,0,Bayer 04 Leverkusen,16
2753,Elia,E  L  I  A,0,0,0,0,0,0,0,0,0,0,1,1,12,176,R,B,6,6,70,26,62,75,77,79,73,79,76,75,68,66,73,73,72,76,70,64,63,67,75,77,76,65,50,65,3,3,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,A,1,1,1,1,19,70,Netherlands,4,0,1,-2,0,0,0,0,0,0,0,0,0,0,N,None,0,0,Bayer 04 Leverkusen,14
2754,Den Ouden,DEN OUDEN,0,0,0,0,0,0,0,0,0,1,0,1,12,194,R,R,5,5,78,36,89,77,73,69,75,70,76,72,73,67,69,65,75,80,75,65,54,81,70,80,76,73,50,72,5,6,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,A,1,1,1,1,30,90,Netherlands,1,0,1,0,0,0,0,0,0,0,0,0,0,0,N,None,0,0,Bayer 04 Leverkusen,20
2755,Stam,S  T  A  M,0,1,1,1,0,0,0,0,0,0,0,0,3,191,R,R,5,5,67,93,94,85,84,73,82,67,74,72,73,72,73,73,63,90,63,73,62,83,89,75,66,76,50,82,6,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,C,1,8,1,1,34,91,Netherlands,1,1,163,-4,0,0,0,0,0,0,0,3,2,0,N,None,0,0,FC Bayern München,3
2756,Ogararu,O G A R A R U,0,0,0,1,0,0,0,0,0,0,0,0,4,178,R,R,5,5,58,67,75,83,77,77,74,76,72,74,69,67,70,73,54,76,60,54,63,70,80,72,65,65,50,72,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,A,1,1,1,1,26,73,Romania,1,0,1,0,0,0,0,0,0,0,0,0,0,0,N,None,0,0,FC Bayern München,20
2757,Emanuelson,EMANUELSON,0,0,0,1,0,1,1,1,0,0,0,0,6,176,L,L,4,4,71,60,72,84,83,82,72,85,78,78,75,73,79,73,63,79,64,75,75,70,79,76,75,68,50,69,4,5,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,A,1,1,1,1,20,68,Netherlands,3,0,1,0,0,0,0,0,0,0,0,0,0,0,N,None,0,0,FC Bayern München,5
2758,Roger,R  O  G  E  R,0,0,0,0,0,0,0,1,1,0,0,0,9,180,L,L,4,4,77,55,76,78,78,76,72,73,81,74,76,73,82,76,75,82,80,76,80,69,70,84,74,76,50,73,5,6,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,B,1,1,1,1,29,70,Spain,1,0,1,0,0,0,0,0,0,0,0,0,0,0,N,None,0,0,FC Bayern München,14
2759,Rosales,R O S A L E S,0,0,0,0,0,0,0,0,0,1,1,0,11,173,R,R,5,5,76,45,76,84,87,86,76,90,88,87,79,74,83,83,76,77,74,79,84,73,75,88,86,70,50,68,4,4,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,A,4,1,1,1,25,72,Argentina,3,0,1,-3,0,0,0,0,0,0,0,0,0,0,N,None,0,0,FC Bayern München,7
2760,Huntelaar,HUNTELAAR,0,0,0,0,0,0,0,0,0,0,0,1,12,186,R,B,5,5,85,40,84,80,76,75,80,75,71,72,73,68,65,67,86,80,85,70,65,85,77,82,84,69,50,77,6,6,0,0,0,0,0,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,A,3,1,1,1,23,78,Netherlands,1,0,1,0,0,0,0,0,0,0,0,0,0,0,N,None,0,0,FC Bayern München,9
2761,Gentenaar,GENTENAAR,1,0,0,0,0,0,0,0,0,0,0,0,0,180,R,B,3,3,30,83,79,60,68,69,88,72,45,56,55,54,60,60,45,78,50,37,40,45,75,53,61,70,83,71,5,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,A,1,1,1,3,31,82,Netherlands,1,0,1,0,0,0,0,0,0,0,0,0,0,0,N,None,0,0,FC Bayern München,30
2762,Vermeer,V E R M E E R,1,0,0,0,0,0,0,0,0,0,0,0,0,182,L,B,4,4,30,72,78,56,67,68,82,72,47,50,46,51,50,58,37,77,40,36,35,40,80,50,61,66,75,65,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,A,1,1,1,1,20,78,Netherlands,4,0,1,-1,0,0,0,0,0,0,0,0,0,0,N,None,0,0,FC Bayern München,12
2763,Lindenbergh,LINDENBERGH,0,1,1,1,1,0,0,0,0,0,0,0,5,180,L,L,4,4,60,73,75,82,76,80,77,74,75,72,74,74,75,72,69,80,72,59,60,66,73,75,71,62,50,76,5,5,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,A,1,1,1,1,32,63,Netherlands,1,0,1,0,0,0,0,0,0,0,0,0,0,0,N,None,0,0,FC Bayern München,15
2764,Gabri,G  A  B  R  I,0,0,0,1,0,0,1,1,0,0,0,0,7,175,R,B,5,5,71,71,71,81,76,77,68,79,78,73,81,79,81,78,75,74,70,71,72,65,72,81,66,71,50,72,6,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,C,1,1,1,1,27,75,Spain,1,2,153,-2,0,0,0,0,0,0,0,0,0,0,B,White,0,0,FC Bayern München,18
2765,Manucharyan,MANUCHARYAN,0,0,0,0,0,0,0,0,0,1,1,1,11,176,L,B,4,4,68,41,62,70,75,79,66,80,78,74,76,67,75,68,68,73,64,69,75,62,71,80,65,63,50,68,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,A,2,1,1,1,19,69,Armenia,2,0,1,0,0,0,0,0,0,0,0,0,0,0,N,None,0,0,FC Bayern München,26
2766,Mitea,M  I  T  E  A,0,0,0,0,0,0,0,0,0,1,1,0,11,172,L,L,5,5,73,43,67,76,92,88,78,94,91,91,70,71,74,72,73,76,70,64,65,75,76,85,88,63,50,70,4,3,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,B,4,1,1,1,21,64,Romania,1,0,1,1,0,0,0,0,0,0,0,0,0,0,N,None,0,0,FC Bayern München,21
2767,Krohn Dehli,KROHN DEHLI,0,0,0,0,0,0,0,0,0,1,0,1,10,170,R,B,7,7,71,42,70,78,81,82,72,82,80,78,70,66,77,76,74,77,71,59,68,65,74,78,77,69,50,65,4,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,A,2,1,1,1,23,70,Denmark,1,0,1,0,0,0,0,0,0,0,0,0,0,0,N,None,0,0,FC Bayern München,17
2768,De Mul,D E   M U L,0,0,0,0,0,0,0,1,0,1,0,0,10,180,R,R,4,5,69,45,69,73,78,84,70,82,83,83,69,70,76,72,66,81,65,66,65,64,75,77,83,63,50,63,3,3,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,A,2,1,1,1,20,69,Belgium,1,0,1,0,0,0,0,0,0,0,0,0,0,0,N,None,0,0,FC Bayern München,16
2769,Vertonghen,VERTONGHEN,0,0,1,1,1,0,0,0,0,0,0,0,3,189,R,L,7,7,55,68,78,75,72,69,68,67,66,65,66,63,70,75,63,87,66,69,60,72,75,69,60,65,50,65,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,A,1,1,1,1,19,79,Belgium,1,0,1,1,0,0,0,0,0,0,0,0,0,0,N,None,0,0,FC Bayern München,28
2770,Opdam,O  P  D  A  M,0,0,1,1,0,0,0,0,0,0,0,0,3,187,L,L,4,4,63,78,85,84,70,66,69,68,74,78,69,75,74,80,59,83,62,58,63,75,74,68,73,78,50,81,5,6,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,A,1,1,1,1,30,80,Netherlands,1,1,179,0,0,0,0,0,0,0,0,0,0,0,N,None,0,0,SV Werder Bremen,4
2771,Gudjonsson,GUDJONSSON,0,0,0,0,0,0,1,1,0,0,0,0,8,175,R,R,5,5,68,60,80,79,73,69,70,71,72,70,75,76,75,79,64,86,70,80,85,60,68,80,64,65,50,63,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,A,1,2,1,1,26,74,Iceland,1,0,1,-3,2,0,1,1,1,0,0,0,-2,4,N,None,0,0,SV Werder Bremen,7
2772,Cziommer,CZIOMMER,0,0,0,0,0,0,1,1,1,0,0,0,7,178,R,R,5,5,73,46,66,74,76,80,70,77,81,74,77,71,75,70,76,81,66,70,70,60,69,82,72,66,50,67,7,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,A,1,1,1,1,25,72,Germany,1,0,1,-4,0,0,0,0,0,0,0,0,0,0,N,None,0,0,SV Werder Bremen,10
2773,Schaars,S C H A A R S,0,0,1,0,1,0,1,1,0,0,0,0,8,177,L,L,5,5,60,68,74,81,75,74,67,75,67,70,74,70,76,69,60,73,60,60,63,67,77,74,65,70,50,68,5,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,A,1,1,1,1,22,72,Netherlands,1,0,1,0,0,0,0,0,0,0,0,0,0,0,N,None,0,0,SV Werder Bremen,8
2774,Meerdink,MEERDINK,0,0,0,0,0,0,0,1,0,1,1,0,10,181,R,R,5,5,79,49,78,83,78,72,78,73,76,72,73,72,71,72,76,80,80,60,63,70,72,76,80,75,50,75,6,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,A,1,1,1,1,30,73,Netherlands,1,0,1,0,0,0,0,0,0,0,0,0,0,0,R,White,0,0,SV Werder Bremen,17
2775,Arveladze,ARVELADZE,0,0,0,0,0,0,0,1,0,1,1,1,10,181,R,R,5,5,84,37,78,78,88,88,78,83,80,78,68,73,73,70,83,80,84,66,60,74,78,80,80,68,50,75,5,5,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,A,1,1,1,1,33,73,Georgia,1,0,1,-2,0,0,0,0,0,0,0,0,0,0,N,None,0,0,SV Werder Bremen,9
2776,Dembele,D E M B E L E,0,0,0,0,0,0,0,0,0,0,0,1,12,185,L,B,4,4,70,30,78,73,81,78,72,77,72,75,67,64,65,62,69,76,73,63,55,75,79,73,76,63,50,61,3,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,A,1,1,1,1,19,79,Belgium,4,0,1,1,0,0,0,0,0,0,0,0,0,0,N,None,0,0,SV Werder Bremen,18
2777,Sinouh,S I N O U H,1,0,0,0,0,0,0,0,0,0,0,0,0,182,R,B,4,4,30,80,83,65,65,70,87,68,49,53,55,48,61,69,42,79,40,42,45,41,77,56,52,70,78,72,4,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,A,1,1,1,3,31,75,Morocco,1,0,1,0,0,0,0,0,0,0,0,0,0,0,N,None,0,0,SV Werder Bremen,22
2778,Bulters,B U L T E R S,1,0,0,0,0,0,0,0,0,0,0,0,0,189,R,B,4,4,30,71,83,57,62,63,78,61,48,45,53,50,59,65,41,78,40,40,42,45,72,47,60,64,76,63,3,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,A,1,1,1,1,20,85,Netherlands,1,0,1,0,0,0,0,0,0,0,0,0,0,0,N,None,0,0,SV Werder Bremen,26
2779,Luirink,L U I R I N K,0,0,1,0,1,1,0,0,0,0,0,0,3,189,R,R,5,5,45,73,83,82,69,76,72,75,66,63,68,63,69,65,55,77,60,55,50,66,78,68,55,69,50,69,4,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,A,1,1,1,1,23,81,Netherlands,1,0,1,0,0,0,0,0,0,0,0,0,0,0,N,None,0,0,SV Werder Bremen,14
2780,Steinsson,STEINSSON,0,0,0,1,0,0,0,0,0,0,0,0,4,189,R,R,5,5,65,66,74,80,75,74,71,71,72,70,68,66,73,70,60,75,60,63,66,70,74,74,63,67,50,73,4,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,A,1,1,1,1,24,82,Iceland,1,0,1,-5,2,0,1,1,1,0,0,0,-2,4,N,None,0,0,SV Werder Bremen,23
2781,De Zeeuw,DE ZEEUW,0,1,1,0,1,0,0,0,0,0,0,0,5,174,R,B,5,5,62,69,73,80,77,76,75,73,72,73,72,70,72,71,64,76,63,61,60,65,75,73,65,66,50,72,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,A,1,1,1,1,23,71,Netherlands,1,0,1,4,0,0,0,0,0,0,0,0,0,0,N,None,0,0,SV Werder Bremen,20
2782,Vormer,V O R M E R,0,0,0,0,1,0,0,0,0,0,0,0,5,175,R,B,5,5,59,63,65,77,75,75,72,75,71,71,70,65,70,66,58,72,57,58,60,65,73,73,63,60,50,59,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,A,1,1,1,1,18,59,Netherlands,1,0,1,0,0,0,0,0,0,0,0,0,0,0,N,None,0,0,SV Werder Bremen,25
2783,Mendes Da Silva,MENDES DA SILVA,0,0,1,1,1,1,1,1,0,0,0,1,7,186,R,R,5,5,70,70,81,86,82,75,72,73,80,71,71,75,71,74,65,80,67,53,55,70,81,82,66,67,50,83,6,5,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,A,3,1,1,1,24,75,Netherlands,3,0,1,-4,2,0,1,1,1,0,0,0,-2,4,N,None,0,0,SV Werder Bremen,24
2784,Martens,M A R T E N S,0,0,0,0,0,0,1,1,1,0,1,0,7,176,L,L,4,4,71,50,67,78,75,78,67,77,81,72,78,67,78,71,75,73,66,54,63,67,77,84,70,65,50,67,5,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,A,1,1,1,1,22,59,Belgium,1,0,1,1,-2,0,1,1,2,0,1,1,0,-1,N,None,0,0,SV Werder Bremen,11
2785,Luijckx,L U I J C K X,0,0,0,0,0,0,1,0,0,0,0,0,7,191,R,B,5,5,45,68,84,74,72,68,67,68,66,63,66,64,67,73,53,77,55,53,55,75,72,65,58,65,50,66,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,A,1,1,1,1,20,86,Netherlands,1,0,1,0,0,0,0,0,0,0,0,0,0,0,N,None,0,0,SV Werder Bremen,12
2786,Molhoek,M O L H O E K,0,0,0,0,1,0,1,1,0,0,0,0,8,186,L,B,6,5,66,62,82,80,75,74,72,74,73,70,73,70,70,66,63,75,58,55,60,68,75,72,68,68,50,65,6,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,A,1,1,1,1,25,81,Netherlands,1,0,1,0,0,0,0,0,0,0,0,0,0,0,N,None,0,0,SV Werder Bremen,15
2787,Jenner,J E N N E R,0,0,0,0,0,0,0,1,0,1,0,1,10,187,R,R,5,5,74,44,82,80,81,75,70,71,82,78,70,72,76,76,71,84,72,60,68,66,73,80,78,66,50,69,3,4,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,A,1,1,1,1,22,73,Netherlands,1,0,1,0,0,0,1,1,0,0,0,-1,-2,2,N,None,0,0,SV Werder Bremen,27
2788,Koevermans,KOEVERMANS,0,0,0,0,0,0,0,0,0,0,0,1,12,182,R,B,5,5,77,36,81,78,77,74,81,74,73,76,69,68,61,63,78,82,80,68,65,81,74,75,83,76,50,70,5,5,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,A,1,1,1,1,27,77,Netherlands,1,0,1,7,0,0,0,0,0,0,0,0,0,0,N,None,0,0,SV Werder Bremen,19
2789,Lens,L  E  N  S,0,0,0,0,0,0,0,0,0,0,0,1,12,183,R,B,5,5,70,37,75,78,77,75,73,74,71,74,68,63,66,70,69,77,70,60,65,65,73,74,75,66,50,65,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,A,1,1,1,1,18,79,Netherlands,4,0,1,2,0,0,0,0,0,0,0,0,0,0,N,None,0,0,SV Werder Bremen,29
2790,Zwarthoed,ZWARTHOED,1,0,0,0,0,0,0,0,0,0,0,0,0,188,R,B,4,4,30,74,75,57,67,71,85,70,39,50,43,41,50,57,36,74,35,36,40,43,84,47,64,67,74,60,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,A,1,1,1,1,23,92,Netherlands,1,0,1,2,0,0,0,0,0,0,0,0,0,0,N,None,0,0,Borussia Dortmund,1
2791,Van Nieuwstadt,V. NIEUWSTADT,0,1,1,1,0,0,0,0,0,0,0,0,2,186,R,R,5,5,50,74,80,77,72,70,66,69,66,70,66,68,74,73,53,74,50,53,65,70,73,64,62,68,50,68,4,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,A,1,1,1,1,26,80,Netherlands,1,0,1,0,0,0,0,0,0,0,0,0,0,0,N,None,0,0,Borussia Dortmund,3
2792,De Haan,D E   H A A N,0,0,1,0,0,0,0,0,0,0,0,0,3,191,R,B,5,5,50,75,85,73,67,65,69,64,65,58,69,68,63,72,50,80,54,55,52,77,72,66,55,74,50,70,5,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,A,1,1,1,1,34,90,Netherlands,1,0,1,-2,2,0,1,1,1,0,0,0,-2,4,N,None,0,0,Borussia Dortmund,4
